"show_id","direct_id"
"60023618","552"
"70113532","926"
"70074299","1332"
"80995799","1333"
"80219143","1334"
"17687959","1335"
"70100377","1336"
"80189630","1337"
"81010867","1338"
"81010865","1339"
"81010874","1340"
"80075018","1341"
"80190180","1342"
"80190180","1343"
"80150002","1344"
"80079265","1345"
"80238080","1346"
"296682","328"
"60037606","328"
"516154","328"
"80170187","203"
"80174137","1347"
"80038296","1348"
"80011848","1349"
"70100381","1350"
"80221560","1351"
"80200961","1352"
"80214580","1353"
"80085013","1354"
"81077597","322"
"80049193","1355"
"70039783","1338"
"81010871","1356"
"81004270","1357"
"81004270","1358"
"80224924","198"
"70051671","1359"
"80144408","1360"
"81038545","1361"
"81044496","1362"
"80235932","1363"
"80235932","1364"
"80235932","1365"
"80235932","1366"
"80235932","1367"
"80176592","1368"
"80170381","1369"
"80142103","1370"
"80152842","1371"
"80049928","1372"
"70296765","1373"
"80131168","1374"
"80119190","1375"
"80119190","1376"
"80119187","1377"
"80048568","1378"
"80119192","1379"
"60027945","1375"
"80119188","1377"
"60027942","1380"
"80115857","1102"
"70281026","1381"
"NA","1382"
"80119191","1383"
"80119193","1384"
"80119193","1385"
"80119189","1375"
"80119189","1377"
"80119189","1386"
"80119189","1387"
"80119189","1388"
"80119186","1380"
"70013050","1375"
"70013050","1389"
"70022548","1377"
"80097423","1390"
"80097423","1391"
"70259177","1392"
"80117458","1393"
"80143362","1394"
"80201200","1395"
"80183197","501"
"80148210","1396"
"70128549","1397"
"70069233","1397"
"80018336","1398"
"80180509","1399"
"80145255","1400"
"70230147","1401"
"80105067","1402"
"81033429","1403"
"80188579","1404"
"80992232","1405"
"80145533","1406"
"80200571","1407"
"80999977","1408"
"70129463","260"
"80170767","1409"
"80134826","593"
"81047902","1410"
"81047897","1411"
"80213803","1412"
"80175623","1413"
"81002880","293"
"80222896","1414"
"81038046","1415"
"80101096","1416"
"80202809","1417"
"80020132","1418"
"80020132","58"
"80206758","1419"
"80162210","1420"
"80126485","1421"
"80082242","1422"
"70202151","1423"
"80999996","1424"
"80999996","1425"
"80169617","1426"
"80144454","1427"
"70204282","1428"
"80242378","1429"
"80171733","1430"
"80245408","1431"
"80044566","1432"
"80991158","1433"
"80191046","1434"
"80169469","1435"
"80148239","1436"
"81010863","1338"
"80162503","1437"
"80150350","1438"
"80160692","1439"
"80157890","1440"
"80164752","1441"
"80135149","1442"
"80171965","290"
"80100945","1443"
"70293820","1443"
"80195967","1444"
"81033107","722"
"81048554","1445"
"81048554","1446"
"80144983","1447"
"70105459","489"
"80207444","1448"
"81033516","1449"
"81075235","1450"
"81072516","1450"
"70283202","1407"
"80156212","1332"
"70296742","1451"
"81059944","1452"
"80095531","1453"
"80192139","501"
"80192063","501"
"80218656","1454"
"80095806","1455"
"80013550","1456"
"80058979","1457"
"80058979","1458"
"81037077","1344"
"81054383","1459"
"81047798","1460"
"80189216","1461"
"80092781","335"
"81019338","1462"
"80132964","1463"
"80117824","1464"
"80058460","1465"
"80076467","1466"
"80049951","1467"
"80049951","1468"
"80031800","1469"
"80017171","1470"
"80108984","1471"
"80135296","1472"
"80135296","1473"
"80158577","1474"
"70175439","1475"
"80204923","1476"
"80117831","1477"
"80223734","1478"
"70307848","1479"
"70105599","1480"
"60029366","1481"
"80017170","1482"
"70028197","1483"
"81013990","1484"
"80171678","1485"
"81074015","119"
"81041273","1162"
"70108985","1486"
"81004374","1487"
"70045356","147"
"70203594","203"
"70203594","1488"
"70253171","147"
"70109657","203"
"70020728","1489"
"81024308","1490"
"81031178","1491"
"70056425","1492"
"81050198","1493"
"81034771","1494"
"80239442","1495"
"80238299","1496"
"80201814","1497"
"80201814","1498"
"80192244","1499"
"80235957","1500"
"80147758","1501"
"80201608","1502"
"80241537","1503"
"80241616","1504"
"80239642","1505"
"80239988","1506"
"70041893","1507"
"80238298","1508"
"80238400","1509"
"80239738","1510"
"80239738","1511"
"60021758","1512"
"70095265","1037"
"80164075","1513"
"80164075","1514"
"80164075","1515"
"80117240","1516"
"80098842","1517"
"80098842","1518"
"80156935","1519"
"80102080","1520"
"80092884","1521"
"80023794","1522"
"81060041","1523"
"70090072","1439"
"80145621","1339"
"80100268","1437"
"80206696","1440"
"81010870","1524"
"80226234","1525"
"80081274","1526"
"80134967","593"
"80192187","1527"
"80189653","1528"
"80135585","1529"
"80214087","383"
"80216664","1530"
"80017535","1531"
"80219917","1532"
"80174144","1533"
"80220677","1534"
"80141173","1535"
"80097003","1536"
"80160127","1537"
"80160127","1538"
"80160357","1539"
"81059183","1540"
"81024332","1541"
"81059444","1542"
"80987464","1543"
"80156925","1544"
"60002907","1545"
"80207473","1546"
"80990534","1547"
"70111265","1548"
"70111265","1549"
"70024098","1550"
"80071907","1551"
"70020730","1552"
"80057137","1553"
"81045720","1554"
"70236016","1555"
"81069249","1556"
"81083971","1557"
"80200047","1558"
"80156772","1559"
"81055395","1560"
"70077556","1561"
"70100412","1562"
"60021299","1563"
"70129374","1564"
"80184973","1565"
"70229921","1477"
"70021551","617"
"70021551","616"
"80236167","1566"
"80175151","1567"
"80232404","1568"
"60036746","1569"
"60036613","489"
"80214584","1570"
"17671454","1571"
"60036617","1572"
"80230555","1573"
"80230555","1574"
"70294790","1575"
"70063017","1571"
"60003401","403"
"80224605","1576"
"70021253","1168"
"70138498","1577"
"80188099","1578"
"70025303","1579"
"70048905","399"
"80223227","1580"
"80223195","1581"
"80236906","1168"
"80238297","1582"
"80235958","1583"
"17969262","1584"
"80223317","1585"
"80223317","1586"
"70012334","1587"
"80184131","1588"
"80184131","1589"
"80106947","1590"
"80082014","1591"
"70291094","1592"
"70250369","1593"
"70250369","1592"
"80223230","405"
"80059049","1584"
"60032008","1502"
"60037397","1174"
"80223228","1594"
"70001082","1595"
"80238291","1596"
"60035875","1597"
"70244982","1005"
"70065769","1598"
"70099702","1599"
"80238637","1600"
"80188777","1601"
"80238293","1313"
"80132381","1602"
"80023851","1575"
"70019491","588"
"70304187","1365"
"70304187","1366"
"70304187","1367"
"60001670","1584"
"80196367","1603"
"70134669","732"
"80202728","1604"
"80238294","1605"
"80023853","724"
"80244078","874"
"80238292","874"
"80238190","1606"
"70304188","1365"
"70304188","1366"
"70304188","1367"
"70304186","1365"
"70304186","1366"
"70304186","1367"
"70304189","1397"
"70143440","1397"
"20717860","1607"
"80201833","1608"
"80238295","1609"
"80223190","1610"
"70125935","1611"
"60021903","1584"
"70001564","1571"
"80135631","1612"
"80135631","1613"
"70175127","1614"
"80172471","1615"
"80144119","1616"
"80165917","1617"
"70155788","1618"
"80134814","1619"
"70285730","578"
"80172469","1620"
"80097530","1621"
"80092404","1622"
"80092850","1623"
"80093127","315"
"80103734","1624"
"81061410","1625"
"60024935","1626"
"80168189","1627"
"80244709","1628"
"80194946","1629"
"80159025","1630"
"81025973","1223"
"80121387","1631"
"80227090","1632"
"81113918","1633"
"81029736","1634"
"81051688","1635"
"81113921","1636"
"80173387","1637"
"81013112","1638"
"81013112","1639"
"70290904","1640"
"70294793","1641"
"81030855","1642"
"81035852","1643"
"80079473","1644"
"80018328","1645"
"80996787","1475"
"81035881","1646"
"81035843","1058"
"81035837","1647"
"80039136","1648"
"81035884","1649"
"81035863","1650"
"81035858","1651"
"81035882","1650"
"81035847","1652"
"81035859","1653"
"81035859","1654"
"80223226","1655"
"81076055","1656"
"80996790","1657"
"80996790","1658"
"70181716","1659"
"70270388","1660"
"80186608","1661"
"80042309","1662"
"80169554","1663"
"80114804","1664"
"80237423","720"
"70304298","1665"
"70304298","1666"
"70117293","1667"
"80121841","1668"
"81093122","1669"
"70293788","1670"
"81039384","1671"
"70245034","429"
"80220676","1672"
"80109341","1673"
"80127764","1674"
"80190144","1675"
"80039644","1676"
"80039644","1677"
"80052790","1099"
"80144311","1678"
"80109145","439"
"80109145","1679"
"80117455","1680"
"80132626","1681"
"80106124","1682"
"80106124","893"
"81145270","1683"
"81128584","1684"
"80198478","1685"
"80191989","501"
"80238434","1686"
"80177782","202"
"80217569","1687"
"80015210","1688"
"80134080","1689"
"81130373","1690"
"81091378","1691"
"81136964","1692"
"80233215","1693"
"80241779","1694"
"80091936","1233"
"81110498","1695"
"81060096","434"
"80994807","1696"
"80133553","1697"
"70236020","1698"
"81002747","1699"
"81002747","1700"
"81002747","1701"
"81075239","1702"
"81075239","1703"
"81108230","1704"
"80192018","238"
"80200015","593"
"80161640","1705"
"70308063","1706"
"80996192","1707"
"81090899","1708"
"81095399","1709"
"80038207","1710"
"80171598","1711"
"80160994","1712"
"80191356","1713"
"80191357","1713"
"80097641","501"
"80097349","1714"
"81055402","1715"
"80231602","1716"
"26009364","367"
"26009364","1717"
"80143794","1718"
"80168227","1719"
"70026432","1720"
"80155477","1721"
"80038420","1722"
"81035849","234"
"80195901","52"
"80195901","1723"
"80128245","1724"
"80993655","1725"
"80167644","1726"
"80167644","1727"
"80027041","1728"
"80027041","1729"
"80027041","1730"
"80027041","1731"
"81018067","1732"
"81018067","1732"
"80220422","1733"
"80220422","1734"
"81033473","1735"
"81035870","1736"
"60024788","1735"
"60024788","1737"
"80166185","1738"
"81035868","1108"
"81035868","1739"
"81035877","1740"
"81131274","1741"
"81131274","1742"
"81035876","1059"
"81035875","1743"
"81035866","1744"
"81027187","1745"
"81035879","234"
"81035871","1746"
"80997770","1274"
"80997770","1747"
"80173234","1748"
"80151644","1749"
"80151644","1750"
"80185223","1751"
"70038131","1752"
"81110386","1753"
"80108430","1754"
"70135893","1755"
"80121844","1756"
"80158750","1757"
"80216302","1758"
"81105525","1759"
"81105525","1760"
"81017094","1761"
"80190535","212"
"80241071","1762"
"80233611","1763"
"80233611","1764"
"80160814","1765"
"80993404","429"
"81092781","1766"
"81001090","1767"
"81083891","1768"
"81092782","1212"
"81092780","1766"
"81092783","1769"
"81136963","1770"
"80076698","345"
"80038159","1771"
"80037691","1772"
"80998296","1773"
"80049873","1774"
"80094358","1775"
"80174177","178"
"80174177","179"
"81123051","1776"
"81034980","1777"
"81034980","1778"
"81123052","1779"
"81035887","1780"
"81113927","1781"
"81002885","1782"
"81002885","1783"
"80991033","1269"
"80991033","1270"
"80991033","578"
"80991033","1005"
"80244547","1784"
"80991025","1785"
"80184100","1786"
"80991026","1787"
"80164206","1788"
"80187684","1789"
"80160726","1790"
"80104706","1791"
"80172284","1792"
"80158770","1793"
"70302844","1794"
"80245601","1795"
"80242619","1426"
"70267830","1796"
"81035853","1797"
"81035841","1740"
"81147766","1798"
"81035889","1647"
"81088277","66"
"81035874","1058"
"81035883","1799"
"81035848","1800"
"80176756","1801"
"80168221","1802"
"70261178","1803"
"81002929","593"
"80221016","547"
"80222188","1804"
"80221640","1805"
"80221640","1806"
"60001104","1807"
"80132601","1808"
"80176866","1809"
"80114989","1810"
"81092768","1811"
"81092766","1811"
"70060018","1812"
"70202141","1813"
"81032375","1814"
"352989","60"
"81062606","1815"
"81077795","1816"
"81092767","1811"
"81092909","1811"
"81070008","1817"
"70098605","1818"
"81077539","1819"
"20129240","842"
"70108017","1820"
"70011219","1821"
"80097424","1822"
"80203143","1823"
"81068732","1824"
"60026155","1825"
"80994443","1826"
"80245442","1827"
"80190515","1828"
"80048218","1829"
"60033300","1830"
"70011206","1831"
"80998558","1502"
"80168167","40"
"80245626","1832"
"80196584","1833"
"80157084","263"
"80158580","1298"
"80108609","1834"
"80173267","1835"
"80144804","1836"
"80139214","91"
"80106038","1837"
"60000901","1838"
"80158769","1793"
"80158579","1298"
"80158920","1839"
"80107736","1840"
"80148967","1841"
"70057994","1123"
"80186862","1842"
"80156937","1123"
"80158546","1843"
"80156936","263"
"80158581","1298"
"80093213","1417"
"80099305","1844"
"80032640","1845"
"81098589","1846"
"80221446","1847"
"80991107","1848"
"80048977","1731"
"70189282","1849"
"80119249","1850"
"80117747","1851"
"80004286","1852"
"80004286","1853"
"80004286","654"
"81039323","1854"
"81039323","1855"
"80192064","501"
"80176715","1856"
"80168029","1857"
"80245121","1858"
"80177339","1859"
"80170277","1860"
"80097355","241"
"80223153","1861"
"80223153","1862"
"80223153","1863"
"70122316","1177"
"80102160","587"
"80099089","1864"
"70303706","1011"
"80195243","1865"
"81039161","1866"
"80240537","1867"
"80997870","1868"
"80997870","1869"
"60001377","146"
"81151899","1870"
"81017011","1871"
"80213715","720"
"80999990","1872"
"80999991","1872"
"81000000","187"
"70074100","1813"
"70224969","1873"
"70261273","1873"
"70250364","720"
"80198632","1874"
"70143241","1875"
"70143241","1876"
"70278933","1846"
"80093198","1877"
"81018141","1878"
"81015524","1878"
"70124965","1879"
"80999107","1880"
"80992365","1881"
"80092926","1882"
"80195835","1883"
"80171022","1884"
"80192135","501"
"80236421","1885"
"80170862","1886"
"81092331","1887"
"80173485","1888"
"81028404","1414"
"80198508","1889"
"80228239","1890"
"81032669","1891"
"80155932","1892"
"80049094","551"
"80049177","1893"
"80025495","118"
"80023689","1894"
"70278930","1895"
"80038337","1896"
"80038337","1897"
"80053475","1898"
"80999986","1899"
"80022605","1900"
"80029901","1901"
"80037478","1902"
"80007777","1903"
"80999987","1904"
"81000015","187"
"80999982","187"
"80999984","187"
"81005453","724"
"80999989","1872"
"70218312","1905"
"81006594","1906"
"80185321","1907"
"70298116","1908"
"80117542","1909"
"80117542","1910"
"80213658","834"
"80232989","1911"
"80014857","629"
"80147988","1912"
"80145512","1913"
"80225024","915"
"80204616","1914"
"70108777","366"
"70259259","1915"
"80017021","1527"
"70099615","373"
"70099615","1916"
"70034607","1310"
"70118801","1917"
"80213654","286"
"80158802","429"
"80158802","1918"
"70117354","750"
"81036524","1919"
"70025372","1920"
"70025372","1921"
"70123160","1922"
"70299270","1923"
"80017280","1924"
"80017280","1925"
"80155863","975"
"80107087","1926"
"81035840","1927"
"81035840","1928"
"80195962","1929"
"80186829","1930"
"80013547","1900"
"80115874","1931"
"80244472","1628"
"80190463","1932"
"80164164","1933"
"80997613","1934"
"81092325","1935"
"70053885","1936"
"70301275","394"
"80073823","1937"
"70299859","40"
"80027378","1938"
"1005494","831"
"80998968","1939"
"70272893","1940"
"80232891","1941"
"80180376","1942"
"80180376","1151"
"80183329","1943"
"80192842","1944"
"80154884","1945"
"81113926","1509"
"80217130","1946"
"80028208","1947"
"80028208","1948"
"81155782","1949"
"81003981","1907"
"81151313","1950"
"81151313","1951"
"70042688","1952"
"70109429","1953"
"70109429","1954"
"81011993","1955"
"81153373","1956"
"70262783","1957"
"70293661","1958"
"70266171","1959"
"80095718","1960"
"70257413","1961"
"80988262","1962"
"70295189","1963"
"80993684","1964"
"70257860","1965"
"80998908","1966"
"70171835","1512"
"80993650","1967"
"80049979","1968"
"70267439","1902"
"70293812","1969"
"80113589","1970"
"70298393","1971"
"80191557","1972"
"80096585","1973"
"80096585","1974"
"80096585","1975"
"80096585","1976"
"80096585","629"
"80096585","1977"
"80096585","941"
"80096585","1978"
"80096585","1979"
"80106928","1980"
"80064459","1981"
"80102204","1107"
"60003082","1982"
"80081277","1983"
"80149064","1984"
"80168188","1985"
"80171659","1986"
"80097221","1987"
"70306646","1988"
"80167481","1989"
"80214743","1990"
"70270773","591"
"70270773","592"
"80991827","1991"
"70300666","1992"
"70300666","1993"
"80044126","286"
"80148179","1994"
"70301023","286"
"80221109","68"
"81145271","1995"
"81024041","1996"
"81044248","1997"
"80221677","1998"
"70084221","1999"
"80234791","2000"
"81036520","2001"
"80180224","2002"
"70299904","2003"
"70299904","2004"
"80171125","2005"
"80106989","2006"
"80044731","2007"
"60010069","547"
"70084148","2008"
"70101345","2009"
"80238020","1138"
"70128697","2010"
"70044688","2011"
"60035622","2012"
"80117079","2013"
"70001958","547"
"70066433","524"
"70098899","2014"
"81121172","2015"
"81121173","2016"
"81121174","2017"
"81121175","2018"
"81121176","2019"
"81121177","2020"
"81121178","2016"
"81121179","2021"
"81121180","2022"
"81121181","2023"
"81121181","2024"
"81121183","2025"
"81121184","2025"
"81121185","2026"
"81121186","2027"
"81121187","2028"
"81121188","2029"
"81121189","2030"
"81121189","2031"
"70265211","2032"
"70109689","1402"
"855084","225"
"70105369","2033"
"60029369","2034"
"80005738","2035"
"80005738","2036"
"60000415","550"
"70112731","552"
"81130297","2037"
"60033320","2038"
"81060038","2039"
"60020745","2040"
"18907685","547"
"81113468","2041"
"81017506","2042"
"70114342","2043"
"70114342","2044"
"70021661","926"
"70084795","2045"
"60027701","2046"
"70021654","2047"
"70001777","547"
"80182447","2048"
"70055855","2049"
"70295560","1682"
"70295560","893"
"80994575","2050"
"60036112","597"
"80994424","2051"
"80997402","2052"
"80994423","2053"
"80236278","2054"
"80217136","2055"
"80115118","2056"
"80180851","2057"
"80236279","867"
"80994573","2058"
"70057519","2059"
"80994425","2060"
"60029032","2061"
"81002211","2062"
"70062158","1173"
"80994419","2063"
"80994426","2064"
"80994574","2065"
"70125939","2066"
"80994420","2067"
"70205125","2068"
"70034610","2069"
"80992111","2070"
"80206917","2071"
"80176064","1960"
"80176064","2072"
"80176064","2073"
"80994421","2074"
"70098332","2075"
"80236280","1280"
"80994572","2076"
"80217135","2055"
"80996349","2077"
"80217120","2078"
"80217120","2079"
"80993648","2080"
"70306701","2081"
"80178940","2082"
"70290905","1962"
"80167699","2083"
"80158390","1843"
"80184770","2084"
"80191358","1713"
"80190946","2085"
"80107948","50"
"80094964","2086"
"80158481","2087"
"70299811","2088"
"70229498","617"
"70229498","616"
"20257393","1843"
"80093106","2089"
"80171528","2090"
"80187467","2091"
"80187323","2092"
"80157132","263"
"80093104","2093"
"80114498","2094"
"80114498","2095"
"80114498","2096"
"80106979","293"
"80053140","2097"
"80105672","2098"
"80114700","2099"
"80114700","2100"
"80106139","2101"
"80108386","2102"
"80108386","2103"
"80108386","2104"
"80108386","2105"
"80108386","1263"
"80108386","2106"
"80108386","241"
"80108386","2107"
"80108386","2108"
"80108386","2109"
"80108386","2110"
"80085300","2111"
"81214114","390"
"81167492","2112"
"80198623","1942"
"80198623","1151"
"81062853","2113"
"80220814","1838"
"81046962","1838"
"80150242","2114"
"80213403","2115"
"80233024","2116"
"1193180","2117"
"70251894","1055"
"80077923","429"
"80173542","2118"
"80233408","1623"
"70142888","1492"
"81005561","2119"
"81005561","2120"
"81048548","2121"
"81045052","2122"
"80079428","2123"
"80096786","2124"
"80200744","2125"
"80097725","2126"
"80128657","2127"
"70295415","2128"
"80125627","2129"
"81037970","2130"
"81037984","2131"
"81037986","2132"
"81037985","2133"
"80153895","2134"
"70026431","2135"
"80020885","1411"
"80002667","54"
"80174974","2136"
"80213400","2137"
"80213400","2138"
"80213400","2139"
"80213400","2140"
"80213400","2141"
"80213400","2142"
"80213400","2143"
"80213400","2144"
"80213400","2145"
"80213400","2146"
"80038358","2147"
"81000860","2148"
"81030789","2149"
"80134893","2150"
"81047683","2151"
"81049950","2152"
"81047677","2153"
"80188596","2154"
"81016360","2155"
"80224476","2156"
"80133549","429"
"81035398","2157"
"70113347","2158"
"80097389","2159"
"80097389","2160"
"80221639","2161"
"70099120","2162"
"81024718","610"
"21028726","2163"
"80019930","58"
"80019930","2164"
"81213891","405"
"498716","2165"
"80220085","2166"
"80244855","2167"
"80134966","888"
"80220813","1952"
"81048561","2168"
"80237903","147"
"81026705","2169"
"80109193","2170"
"80109193","2171"
"80208468","451"
"80214582","1768"
"80168198","2172"
"80998786","2173"
"81047898","2174"
"81057249","2175"
"81047900","1411"
"81047899","2176"
"81047901","1411"
"81047901","2177"
"70261978","521"
"80099016","2178"
"60024962","2117"
"81031181","316"
"80107084","1563"
"80196589","2179"
"80125818","2180"
"80192138","501"
"80239629","2181"
"80180171","2182"
"80190283","2183"
"80233925","2184"
"81021098","2185"
"81021098","2186"
"80194737","2187"
"80192062","501"
"80193614","2188"
"80117453","720"
"70296733","2189"
"70109891","2190"
"80003479","2191"
"80163053","2192"
"80208684","1751"
"80124680","2193"
"80175405","2194"
"80175405","2195"
"80214777","1990"
"80079427","501"
"81026986","2196"
"80144448","2197"
"80100936","2198"
"80192420","2199"
"771476","926"
"771476","426"
"80213401","2200"
"80198056","2201"
"80208083","2202"
"80208083","2203"
"80045818","2204"
"80195429","2179"
"80158485","954"
"80198661","2205"
"80198661","2206"
"80119375","2207"
"70271454","2208"
"81035279","844"
"80134721","2209"
"81023713","2210"
"80174219","2211"
"80133139","2212"
"81127902","2213"
"80191988","501"
"80180373","1942"
"80180373","1151"
"80117452","709"
"80152003","2214"
"70268449","1910"
"81147285","2215"
"70120142","2216"
"70142824","2217"
"81235729","2218"
"80057599","2219"
"81093113","2220"
"80049358","566"
"70141971","2221"
"70141971","2222"
"70114021","855"
"70114021","854"
"70098902","2223"
"80118718","2224"
"60022265","2047"
"81026003","2225"
"80997602","2226"
"80169611","2227"
"81144867","2228"
"81127333","2229"
"60000878","2230"
"81000864","2231"
"81047445","2232"
"81045085","2233"
"81050190","2234"
"81045065","2235"
"80028965","2236"
"81050191","2237"
"80202078","2238"
"81047446","2239"
"81000511","2240"
"80218104","2241"
"80997719","2242"
"80997719","2243"
"81044856","66"
"81044857","66"
"80154682","2244"
"80158543","273"
"80158543","263"
"80216543","2245"
"80223136","2246"
"80189955","2247"
"80195807","2248"
"80116307","2249"
"80228321","2250"
"80228321","2113"
"80156940","252"
"80222177","2251"
"80224233","2252"
"80168300","2253"
"80228282","2254"
"80105342","1816"
"80119140","2255"
"70285683","2256"
"80141338","2257"
"80015154","2258"
"80106440","2259"
"80128690","1765"
"80141337","2260"
"70118799","345"
"70137753","345"
"81060049","2261"
"81060049","2262"
"70244163","1695"
"81221851","2263"
"81009823","2264"
"70298946","2265"
"80106504","2266"
"80141335","2267"
"80115030","2268"
"70291114","230"
"81044299","2269"
"70113534","2270"
"80137087","2271"
"80096955","2272"
"81173792","2273"
"81113919","667"
"70065107","2274"
"80990532","2275"
"80108149","2276"
"70120182","2277"
"70120182","2278"
"80173395","2279"
"80226236","2280"
"80187307","429"
"80098203","2281"
"80081960","2282"
"81221873","2283"
"81036539","2284"
"80191048","2285"
"80245041","2286"
"80202273","2287"
"80170870","2288"
"81183491","1272"
"70253597","2289"
"70199239","2290"
"80099306","2291"
"484369","808"
"80109128","2292"
"80187188","2293"
"80117811","2294"
"70084788","2295"
"60036237","2296"
"80014637","525"
"60000407","956"
"70202138","2297"
"81035731","2298"
"1181488","2299"
"70308046","1435"
"80108158","2300"
"60024942","805"
"60000891","2301"
"70021648","2302"
"1151188","629"
"374651","2303"
"70124183","1900"
"60026106","2304"
"60026106","2305"
"70041162","1335"
"70082268","2306"
"70019004","2307"
"70128701","2308"
"1151721","2309"
"60029363","87"
"80032636","2310"
"60002003","2311"
"1179574","2312"
"81103093","1955"
"60000393","2313"
"60026114","825"
"70042687","2313"
"523650","2314"
"70104894","2315"
"70081015","2316"
"70100448","2317"
"70044594","2318"
"81088083","578"
"81088083","1005"
"81088083","1270"
"81088083","1269"
"11819467","1812"
"70065096","1350"
"70000091","2319"
"70019506","557"
"70150473","1352"
"70131314","2320"
"70284281","2321"
"81084305","203"
"60021788","2322"
"70112732","2323"
"60021790","2324"
"60031236","366"
"60032563","366"
"673843","2325"
"673843","2326"
"1180086","2327"
"281550","2328"
"70125232","2329"
"81211681","708"
"60000440","1695"
"81217437","1018"
"60000480","701"
"70021634","2295"
"70112500","2330"
"786137","2331"
"60034568","1825"
"80197991","2332"
"70050507","2333"
"70125581","2334"
"846071","231"
"81085364","2335"
"81140307","2298"
"70128695","2312"
"80095807","2336"
"70121008","2337"
"60000870","2338"
"70260512","2339"
"80135276","2340"
"60035996","231"
"60000409","2341"
"60022396","2342"
"28631029","2045"
"60022058","2045"
"70077544","2302"
"60023856","2343"
"1029730","2344"
"60029154","392"
"70103524","503"
"70021631","2345"
"404067","2046"
"70020296","2346"
"70021652","2347"
"70061763","2348"
"70113006","825"
"70105370","2349"
"70105370","2350"
"60004484","2351"
"60004483","2351"
"5670479","2352"
"60001808","985"
"60001807","985"
"793907","2034"
"60001854","272"
"20159719","2353"
"60024914","2354"
"60000209","2355"
"60033108","2356"
"1064058","2357"
"60021377","2358"
"60033107","2357"
"80066084","390"
"1067876","2359"
"70117902","813"
"60001396","2360"
"22007250","431"
"60020949","2361"
"60011597","2362"
"70100379","1952"
"70209245","2363"
"70045863","2364"
"80999981","2365"
"60022056","2366"
"80016588","716"
"70011207","2367"
"60027689","1402"
"80239710","2368"
"80108616","689"
"70084799","805"
"60010487","805"
"60011649","805"
"60010488","805"
"60004476","629"
"70299748","220"
"80214621","2369"
"80245709","2370"
"70117299","2371"
"16944044","2372"
"81045060","2373"
"60031284","2309"
"70256512","286"
"70058019","2374"
"81046846","2375"
"880640","366"
"81052279","2376"
"81052277","2377"
"60026139","575"
"70101375","2378"
"408911","542"
"80195885","2379"
"70307648","2380"
"70174741","2381"
"60023619","87"
"70023960","524"
"80201623","2382"
"80202086","2383"
"80190844","2384"
"80201626","1497"
"80201626","1498"
"80195653","2385"
"80084756","2386"
"70117122","1497"
"70117122","1498"
"80197427","2387"
"80192627","1147"
"80084454","2388"
"80196217","2389"
"80208908","2390"
"80167491","2391"
"80167491","2392"
"80206907","2393"
"80202905","2394"
"60035870","2395"
"80074065","2395"
"80201809","2396"
"80228146","2397"
"70169918","2398"
"80201810","2382"
"80221637","2103"
"80197301","2399"
"19207412","2395"
"80217436","412"
"80201618","2396"
"70128225","2400"
"80020131","309"
"80020131","1853"
"70286028","1852"
"80020036","2401"
"80020036","2402"
"70301472","58"
"70286029","1852"
"70286029","1592"
"80196138","2403"
"80196138","2404"
"80138615","2405"
"70297799","2406"
"80131236","2407"
"70116578","2408"
"80202908","2409"
"80184135","2410"
"80139199","2411"
"80208830","119"
"80201813","2412"
"80155790","2413"
"1065372","2414"
"80159566","2415"
"80201815","868"
"80217857","2416"
"70114043","1500"
"80158376","2417"
"80154688","2418"
"70060010","2419"
"70060010","2420"
"80011026","1296"
"80117742","2421"
"80147318","2422"
"80152741","2103"
"80097375","2423"
"80145085","2424"
"80144141","2425"
"80144141","2426"
"80144141","2427"
"80118002","2428"
"80036832","839"
"80092837","2429"
"80092837","2430"
"70242899","2431"
"70053412","2432"
"80131616","2433"
"80174367","2434"
"80174367","2435"
"80217312","2436"
"80209006","2437"
"80117531","2438"
"80153131","2439"
"80991400","447"
"81059388","2161"
"80231156","2440"
"80191045","2441"
"81029383","2442"
