"show_id","direct_id"
"80178280","659"
"80119555","2443"
"80158270","2444"
"70302836","2445"
"81034763","2446"
"80151370","122"
"80151370","798"
"81010962","2447"
"80094258","2448"
"80159028","888"
"80201570","2449"
"80225034","843"
"80044834","954"
"80216779","2450"
"80201497","2451"
"80134431","2452"
"80198745","2453"
"80168052","2454"
"80168052","2455"
"80167667","2456"
"80059410","888"
"80157760","2457"
"80065220","2458"
"80065220","2459"
"80124726","501"
"70301279","2460"
"81002591","2461"
"81002591","2462"
"80123777","2463"
"80123777","2464"
"80109296","2465"
"81017530","2466"
"80190130","2467"
"80061160","2468"
"80133550","752"
"80133550","1277"
"80092925","1524"
"80094723","1338"
"81010869","1354"
"80188883","1354"
"81045072","2469"
"81010873","1524"
"81010864","1338"
"81010866","1524"
"80175332","1524"
"81047510","2470"
"81047510","2471"
"81047510","2472"
"80011541","1524"
"80065327","2284"
"81010872","1339"
"70123648","1338"
"70127628","1524"
"80050106","1340"
"80134779","720"
"80159955","2473"
"80013282","2244"
"70167133","2474"
"70039645","2475"
"80214583","2476"
"80213299","2477"
"80213299","2478"
"80213299","2479"
"80213299","2480"
"80213299","2481"
"80213299","2482"
"80213299","2483"
"80213299","2484"
"80214579","2485"
"80170119","2486"
"80039717","2487"
"80016401","2488"
"70278931","63"
"70305955","2489"
"81051693","2490"
"80109295","2226"
"80071048","2491"
"80002073","2492"
"80002073","264"
"80021983","2492"
"80002074","2492"
"80100937","2493"
"80023667","2150"
"80191608","2494"
"80119233","2330"
"80100261","2495"
"80097376","2496"
"80097376","2497"
"80992973","293"
"81026327","2498"
"80224060","2499"
"81027190","2500"
"81071868","261"
"80013712","2501"
"70292939","318"
"80057509","2502"
"70202577","1274"
"80013283","1274"
"80118004","2503"
"80003151","2504"
"80003152","2505"
"80012477","2506"
"80003153","2507"
"70296573","2507"
"80236133","2508"
"81069254","1195"
"81069254","2509"
"80223050","2510"
"70251896","805"
"80198735","2511"
"80134969","816"
"70166234","2512"
"60031404","2513"
"81031652","2514"
"80108610","2515"
"80217121","2516"
"80117596","577"
"81060040","2517"
"81005266","2518"
"81063743","2519"
"80219974","2520"
"80217826","2179"
"80177414","2521"
"80226233","2522"
"80098490","2523"
"81024494","2524"
"70176656","552"
"80223123","2525"
"80214581","2526"
"80223731","2527"
"80211728","2528"
"80121386","2494"
"80158772","2529"
"80152627","2530"
"80149259","2531"
"80149259","2532"
"70307570","2533"
"80081337","2533"
"81057246","2534"
"80209153","2535"
"80222025","2536"
"80161850","2537"
"80107808","2538"
"80123910","1003"
"80103428","1003"
"80113673","1221"
"80013271","496"
"81004511","2539"
"80989337","2540"
"80191555","2541"
"80184625","2542"
"70100084","696"
"80106438","2543"
"70295085","513"
"70295085","655"
"80159877","2544"
"80208091","2545"
"81052266","2546"
"81067757","2547"
"81015076","2548"
"81067758","2549"
"70002291","1297"
"81050193","2550"
"81067759","2551"
"81045069","2552"
"80216820","2553"
"81026667","2554"
"81026667","2555"
"70056686","2556"
"81067761","2557"
"80992672","2558"
"80992672","2559"
"81050194","2560"
"70109378","2561"
"80144372","2562"
"80201612","2563"
"80202087","1779"
"80201816","2409"
"80201816","2564"
"80201605","2565"
"80201609","1306"
"70116577","2566"
"70121660","874"
"70120167","101"
"80201622","2382"
"80201817","2565"
"80082749","2567"
"80065214","2568"
"80152155","2569"
"70137744","2570"
"70137744","2571"
"80007215","2572"
"81071972","2573"
"80244853","2398"
"80167498","1682"
"80227304","2574"
"80081987","2575"
"80134968","2576"
"80046696","2577"
"70118368","505"
"80168084","2578"
"80168084","2579"
"81074663","2580"
"81012294","2581"
"81012294","2582"
"81012294","2583"
"81012294","2584"
"81012294","2585"
"80013293","2586"
"80241304","2587"
"80147513","2588"
"80103818","2349"
"80106791","2589"
"80106791","2590"
"80174429","1107"
"80174429","2591"
"81037273","2592"
"81037273","2593"
"81037273","2594"
"81037273","2595"
"60022998","2596"
"60022998","2597"
"60003378","2380"
"70132722","2598"
"81045891","2599"
"81045891","2600"
"81059656","2601"
"80080618","2602"
"80994282","2603"
"80220013","2604"
"80065492","2605"
"81050118","638"
"81050118","2606"
"81048914","312"
"80220228","2607"
"70101697","625"
"80106984","2586"
"80104316","2608"
"80208661","2609"
"81063480","2610"
"80199689","2611"
"81063084","2612"
"81059649","2613"
"81059649","2614"
"81059812","2615"
"80205451","694"
"70045919","1731"
"80141928","2616"
"80198055","2617"
"80195654","2618"
"80170992","2619"
"80163352","2620"
"70251218","2621"
"80217040","2055"
"80172958","337"
"80171291","2622"
"80234290","2036"
"80234290","2623"
"80168231","2624"
"80005332","2625"
"80060060","2626"
"80091866","2627"
"80124947","2628"
"80017528","2629"
"80095530","2080"
"80134682","545"
"80127604","2630"
"80156767","2631"
"80159668","2632"
"60036691","2633"
"80161851","2634"
"80161851","2635"
"80161851","2636"
"80161851","2637"
"80152745","363"
"70306702","2638"
"81004748","2639"
"80174959","702"
"80225595","2640"
"80160347","522"
"80098200","2641"
"80081410","1364"
"80081410","1365"
"80081410","1366"
"80081410","1367"
"70117322","2642"
"81157385","2643"
"81033201","2644"
"81033201","2645"
"70253594","2646"
"70266069","289"
"70035037","159"
"70152959","2473"
"70144331","2647"
"80178974","2648"
"80157086","263"
"70089214","2649"
"60020906","588"
"60002808","2650"
"70129396","2651"
"70129396","2652"
"80156938","273"
"80156938","263"
"70087087","2653"
"80103392","2339"
"80098288","2654"
"70103762","2655"
"80223271","1930"
"81016408","2656"
"80201490","2657"
"81001412","2658"
"80993105","2659"
"80195198","2660"
"80191044","2661"
"80999067","308"
"81003741","2078"
"70063484","2662"
"81172740","2663"
"81172756","2664"
"80223779","391"
"81068687","2665"
"81172758","2666"
"80213588","1190"
"80213588","2667"
"70120340","2668"
"80126997","432"
"81172868","432"
"81002594","697"
"80185876","2669"
"80117746","2499"
"80142615","2670"
"80115673","2671"
"81029841","725"
"80244190","2672"
"80211229","2673"
"80187435","286"
"80104103","2674"
"80004478","429"
"81188871","2675"
"80211590","2676"
"80187306","47"
"80988989","2677"
"80117080","2678"
"80042368","2208"
"60034116","399"
"70211474","1008"
"81177444","2679"
"81213876","2680"
"70056728","2681"
"81161834","2682"
"247747","2683"
"70064205","2684"
"80083672","2685"
"60003405","2686"
"70053010","2687"
"81038225","2688"
"70062701","400"
"81213889","489"
"70005055","2689"
"60029461","2690"
"81213893","1168"
"372195","2691"
"20255593","2686"
"70059328","2692"
"81213888","1575"
"60024927","524"
"20255837","2693"
"70006866","2694"
"20077944","1174"
"20705133","2695"
"21028086","2686"
"22040803","2352"
"70054380","2627"
"60020236","2696"
"20765027","2697"
"81109078","2698"
"81213885","2699"
"70129075","474"
"60001407","2700"
"70295531","2701"
"17457622","1168"
"20712279","2702"
"70051840","2703"
"81213895","2686"
"24073896","2704"
"81221913","2705"
"70040912","1168"
"81213979","2706"
"70018445","1168"
"81213897","2697"
"81213877","2707"
"81213882","2708"
"81213896","2709"
"60003097","2689"
"81213887","2710"
"896678","2711"
"81217436","2712"
"81221914","2713"
"70072558","2714"
"60002818","2689"
"20257617","2715"
"70059284","489"
"60001404","2709"
"81213879","2716"
"81213898","484"
"28371873","2717"
"17016471","2718"
"70065255","474"
"60021548","1018"
"81217438","2719"
"81213873","2720"
"81213874","2721"
"81213884","2722"
"81045989","2381"
"70059483","2723"
"80108207","2723"
"70043231","2724"
"70043231","2725"
"81045515","2726"
"60004393","2727"
"70026468","2727"
"81045512","2727"
"81026251","1436"
"81031650","2728"
"81006261","492"
"81045509","2729"
"70298389","2730"
"81045530","2730"
"81045511","286"
"70266169","2731"
"80190585","1817"
"80230402","290"
"80230465","1574"
"80230465","1573"
"80144691","2732"
"80168234","2733"
"80221778","2734"
"80184972","2735"
"80208084","2736"
"80208084","2737"
"80208212","2738"
"80218432","2739"
"80115134","2740"
"80098284","2741"
"80220761","2742"
"80087891","2743"
"80163263","2744"
"81078397","2745"
"80221271","1138"
"80103374","2746"
"81167490","2747"
"81012943","158"
"70213471","2748"
"80194671","2749"
"70253398","2750"
"81043135","2751"
"80097519","2752"
"81024730","2753"
"80151663","2754"
"80995577","621"
"80244708","2755"
"80136332","2756"
"80136332","2757"
"80082739","2758"
"81228864","2759"
"81094074","2760"
"81044813","2761"
"81172726","2762"
"81029400","2763"
"80141781","2764"
"70253590","2765"
"81150338","2766"
"80013773","2767"
"80098103","789"
"80211991","2768"
"80214478","286"
"80182034","2769"
"80182034","2770"
"80083594","2771"
"81164603","2772"
"81000505","2773"
"81000505","2774"
"81045499","2775"
"81164636","390"
"81037697","2776"
"81037697","2777"
"80208235","2778"
"80219127","2779"
"80219127","2780"
"80052828","2781"
"80190840","2782"
"80145086","2783"
"80145086","2784"
"81104634","892"
"80171023","1923"
"80107989","1999"
"80168161","1988"
"80158649","2785"
"80134885","2786"
"80136548","2787"
"80136548","2788"
"80097363","339"
"81014479","1989"
"80989338","2789"
"80131551","2790"
"80119234","769"
"80229953","1019"
"81108479","2791"
"81172830","2792"
"80999643","2793"
"80196789","2794"
"80109551","2795"
"81020973","2745"
"81019341","2796"
"80223098","2797"
"80132411","2798"
"80092839","2799"
"80092835","2799"
"81172911","432"
"81172866","2800"
"81172897","443"
"80126996","432"
"80174451","2304"
"81001097","2801"
"70270949","2802"
"81008536","2803"
"81036532","2804"
"81036535","2805"
"81036533","2806"
"80232740","2807"
"80232740","572"
"80107030","2808"
"80163222","2809"
"80117628","147"
"60030245","2810"
"70271592","2811"
"80046144","2812"
"80046145","2812"
"81036338","2813"
"80058480","2814"
"80206847","2069"
"80164930","2815"
"80115102","2816"
"80098467","2817"
"80098491","629"
"80244681","2818"
"81018239","2819"
"80205978","2820"
"80189806","2821"
"80155902","2822"
"80206057","2820"
"80105358","2823"
"80108691","104"
"81031373","2824"
"80166467","2825"
"80166467","1134"
"80218939","2826"
"80175314","2827"
"80039655","2828"
"80023921","2829"
"80023921","2830"
"81070659","2831"
"81045765","2832"
"81018634","2688"
"80039602","2833"
"80090672","2834"
"80012535","2835"
"80012535","607"
"70137790","2836"
"81048551","2837"
"81048551","2838"
"81048551","2839"
"81048551","2840"
"81048551","2841"
"81048551","2842"
"81048551","2843"
"81048551","2844"
"81048551","2845"
"81048551","2846"
"81048551","2847"
"80058477","1755"
"81000861","2848"
"81039381","2849"
"80026431","2850"
"80026431","2851"
"80013772","2852"
"80013474","2853"
"70184051","1482"
"80232329","2854"
"80000644","2855"
"80145625","2856"
"80144803","2857"
"80136440","546"
"80127459","2858"
"80101609","2859"
"80125782","2860"
"80074933","2861"
"81213155","2862"
"60021525","2863"
"80057585","1269"
"70059026","2863"
"70224999","2863"
"70278990","2864"
"70181734","2473"
"80205232","774"
"70254352","2865"
"81213153","2866"
"81213148","2867"
"70134537","2868"
"70001237","2863"
"70114467","1269"
"81213149","2869"
"70110883","1000"
"60004509","2870"
"60004509","2871"
"60004509","2872"
"70262614","2865"
"60022041","2873"
"70202336","1269"
"81025946","2874"
"81036745","2875"
"81034633","2730"
"81034635","2730"
"80988832","2876"
"80188902","2877"
"81045054","2878"
"70117674","2879"
"80104116","7"
"80197310","2880"
"80220783","2469"
"80177441","935"
"80218586","2881"
"80210182","2882"
"80018252","2883"
"80203788","2884"
"80227673","2885"
"80218784","2886"
"80218783","2887"
"80223049","2888"
"80217545","2889"
"80203784","2890"
"80203784","2891"
"80106230","2892"
"70003680","2893"
"80216662","2894"
"80093295","2895"
"80142450","2896"
"80139507","2897"
"80087348","2898"
"80098810","2899"
"80093812","2900"
"80085567","2901"
"80092409","2902"
"80222301","2903"
"80222301","2904"
"80104182","2905"
"81001887","526"
"81172747","2906"
"81172757","2907"
"81172903","432"
"81172904","2908"
"70243446","2909"
"81210770","2910"
"81172864","2906"
"81060232","2911"
"81010212","2912"
"81010212","2913"
"80158871","720"
"80139397","2914"
"80107019","2915"
"80107019","2916"
"80191835","2917"
"70267802","2918"
"80124728","501"
"80020772","1125"
"70290567","2919"
"81037373","2920"
"80065754","2921"
"80995991","720"
"80205065","2922"
"80194612","2923"
"80104420","2499"
"80039517","1335"
"81035888","1058"
"81036542","888"
"81001121","2924"
"80144453","2925"
"81009829","2926"
"81009829","2927"
"80132410","2928"
"81148811","2929"
"18066997","2381"
"60023608","2308"
"1153656","2308"
"21302357","2308"
"81217745","2930"
"80011622","2931"
"81165325","1414"
"81217746","610"
"70023451","358"
"80188823","2932"
"80182479","1033"
"81217741","2933"
"60024161","2934"
"873159","925"
"81217747","2935"
"70229213","2936"
"80191294","2937"
"81184705","2938"
"70021640","552"
"70044689","547"
"80208793","2939"
"80208793","2940"
"81217742","2941"
"81169158","256"
"81169158","2942"
"81149202","2943"
"70216819","1924"
"70124651","2944"
"81002685","2945"
"70285697","1680"
"81018536","2946"
"81018536","2947"
"81030201","2948"
"81024726","2949"
"81015153","2950"
"81030198","1680"
"80017265","1680"
"81024716","602"
"80106306","2951"
"80106306","2952"
"60034549","2333"
"80135353","2953"
"80995077","430"
"70126809","1924"
"80127645","2954"
"80187471","2955"
"81030200","2956"
"81030197","2957"
"70104313","561"
"80166319","2958"
"80166319","2959"
"80158854","2960"
"80158854","2961"
"80203781","2962"
"80178882","2963"
"80203792","2964"
"80191930","2965"
"80191930","2966"
"70170181","2967"
"80173001","2968"
"80171247","2969"
"80171247","2970"
"70286808","2971"
"70135647","912"
"70135647","2972"
"80201828","2973"
"80203787","483"
"70236586","400"
"80173271","2974"
"80191513","2975"
"80176212","2976"
"80176212","2977"
"80147908","2978"
"80113785","2979"
"80152091","2980"
"80118982","2981"
"80149139","2982"
"80114915","2983"
"80104240","2984"
"907090","2985"
"80135563","2986"
"80149282","2987"
"80154176","2988"
"80073100","607"
"80073100","2835"
"80066806","2989"
"80066806","2990"
"70253397","2991"
"81156592","2992"
"81074367","2993"
"81091977","2994"
"81091977","2995"
"80063867","2996"
"81153372","2997"
"80245357","2998"
"80222042","2999"
"80128691","3000"
"70183165","725"
"80165487","3001"
"70297144","3001"
"81087761","3002"
"81065902","3003"
"80195838","527"
"81112446","1698"
"81088318","3004"
"80080617","2244"
"80203996","382"
"80203998","382"
"80203997","382"
"80204117","382"
"80204119","382"
"80204118","382"
"80163368","3005"
"80184868","3006"
"80044888","1354"
"80050006","888"
"80002621","593"
"81145273","1683"
"81047680","3007"
"81001278","3008"
"80165221","3009"
"81035835","1057"
"81143771","3010"
"80138681","3011"
"80167488","3012"
"80142222","750"
"80156927","3013"
"80108759","3014"
"80057578","3015"
"80018296","3016"
"70303426","3017"
"80104648","3018"
"80992995","3019"
"80234491","3020"
"80234491","3021"
"80234491","3022"
"80124724","501"
"80168079","3023"
"80155475","3024"
"70254350","2627"
"70033611","1680"
"80997863","3025"
"80114719","3026"
"80042182","1915"
"81034010","3027"
"80209658","3028"
"81006598","3029"
"81006598","3030"
"80994162","3031"
"80174897","3032"
"81167494","3033"
"80999781","216"
"80997400","3034"
"70292992","689"
"70267834","787"
"80193491","3035"
"80184834","720"
"81046796","3036"
"81002601","3037"
"80177776","2681"
"81016192","2557"
"81016194","1450"
"80059505","3038"
"81009815","3039"
"80163159","3040"
"81140577","290"
"80108234","3041"
"80152442","1977"
"80161232","3042"
"70275600","3043"
"80097431","429"
"80057691","3044"
"81003736","3045"
"70293130","1107"
"60000677","3046"
"70012316","258"
"70304914","3047"
"70298926","2406"
"80132127","3048"
"80164392","3049"
"80122759","3050"
"80163366","3051"
"80115152","3052"
"80048569","3053"
"81036530","3054"
"81145277","3055"
"80238360","3056"
"80245450","3057"
"81008272","1397"
"81012978","3058"
"80144145","3059"
"80224167","180"
"80224167","3060"
"81155859","3061"
"81155858","3062"
"81147910","3063"
"81155802","3064"
"70285728","3065"
"70274390","3066"
"80224150","3067"
"80128689","2974"
"80185322","720"
"80163054","3068"
"81090071","3069"
"81090071","3070"
"81151880","3071"
"81151877","3071"
"81151878","3071"
"81144912","3072"
"81016193","3073"
"81016196","3074"
"80201175","3075"
"81016191","3076"
"80199962","3077"
"80134952","3078"
"80163407","3079"
"80163265","3080"
"80171742","3081"
"60021787","547"
"81045860","3082"
"80162179","3083"
"80115686","399"
"70242938","3084"
"81150918","3085"
"22469949","3086"
"81155803","3087"
"70139075","590"
"70139072","1309"
"70139072","1738"
"70267490","181"
"80087354","3088"
"70111162","474"
"80099083","1000"
"60003290","3089"
"80227672","722"
"70139074","3090"
"70303432","590"
"70303424","2069"
"70139071","3091"
"70219529","2699"
"70056059","1005"
"70114589","3092"
"80104257","588"
"80997865","3093"
"70123124","1008"
"70047320","577"
"70229043","3094"
"80087743","2069"
"70139078","2629"
"70229041","3095"
"70187503","405"
"70075775","590"
"70204316","3096"
"80234464","3097"
"80234464","3098"
"80209558","3099"
"80209722","3099"
"80153897","3100"
"80138469","3101"
"80118930","3102"
"80202810","3103"
"80202810","1941"
"80201039","3104"
"70177633","1588"
"70177633","1589"
"80146805","3105"
"80087352","3106"
"80203147","39"
"80223582","3107"
"80190984","2688"
"81092330","3108"
"80021840","3109"
"80231419","3110"
"80235578","3111"
"80243541","624"
"70033644","3025"
"80039484","3112"
"70059191","3112"
"11546798","1680"
"70014531","3113"
"70026792","1489"
"80997789","1680"
"80997867","3114"
"80039662","3112"
"80997862","3115"
"60027334","3116"
"60027334","3025"
"80999983","187"
"70111922","3117"
"80997859","3118"
"70130432","3112"
"70033579","3119"
"70100527","146"
"80997857","1680"
"80997793","3120"
"80997861","3113"
"70299867","3121"
"81154987","1212"
"81154987","3122"
"81122206","3123"
"81122206","3124"
"81122206","3125"
"81122206","3126"
"81122206","3127"
"81122206","3128"
"81122206","3129"
"81004321","1420"
"80209061","3130"
"81002212","874"
"81002212","3131"
"81002212","3132"
"81002212","3133"
"80176707","3134"
"80199381","3135"
"80202176","2421"
"70123118","588"
"80182274","3136"
"80185166","286"
"80068219","286"
"70209163","1172"
"80163191","3137"
"80184661","229"
"80078761","3138"
"80115844","3139"
"80114111","153"
"70308278","3140"
"70308278","2616"
"81147274","3141"
"80136450","3142"
"80039439","1823"
"80044804","429"
"81147278","3143"
"81146011","363"
"81123826","3144"
"81135868","3145"
"80162142","3146"
"80175483","962"
"80100772","3147"
"80188580","3148"
"80106737","3149"
"80142058","3110"
"70044256","3096"
"70113636","102"
"70237054","429"
"70301469","286"
"81005454","3150"
"80995575","621"
"80223371","2309"
"80175147","3151"
"80239831","3152"
"80105356","3153"
"70296443","3154"
"80168033","3155"
"80160346","935"
"70121522","27"
"81065784","3156"
"80124099","3157"
"70119812","3158"
"60032685","3159"
"70006816","2849"
"70236587","3160"
"520489","2309"
"70266677","3161"
"60010514","366"
"70301367","971"
"70301367","970"
"80014727","3162"
"81050688","3163"
"80081505","3164"
"60022700","815"
"915927","3165"
"916043","3166"
"60010836","3166"
"916061","3166"
"60025674","3165"
"70039168","558"
"81103092","1955"
"60031278","3167"
"60001363","220"
"60026477","3168"
"80094096","1313"
"81085824","3169"
"1171655","3170"
"80993489","3171"
"80993489","3172"
"70033643","3025"
"70233317","3173"
"80997858","3025"
"80238607","2525"
"80039485","1920"
"80998560","3174"
"70043379","1924"
"70043379","3175"
"80232892","3176"
"80998562","3177"
"80998563","3178"
"80998564","3179"
"80997864","3180"
"80035685","858"
"70142792","2154"
"81002214","3181"
"80993656","3182"
"80998568","3183"
"80998565","3184"
"80998566","3185"
"81001379","2730"
"81001381","3186"
"81001382","3186"
"81001383","2730"
"80998567","3187"
"81002215","1191"
"70105338","3188"
"81014824","3189"
"81013200","3190"
"80041339","2272"
"70105371","447"
"60022962","1046"
"81002213","1709"
"80190147","3191"
"80190149","3192"
"80195886","3193"
"80190148","3194"
"80147321","3195"
"70248183","970"
"70248183","971"
"70248183","3196"
"80185723","3197"
"80151962","3198"
"80190146","3199"
"80179433","3200"
"80114501","3201"
"80187107","1962"
"80167646","3202"
"80080106","3203"
"80080106","3204"
"80080106","3205"
"80185861","3206"
"80185722","3207"
"80081374","3208"
"80109260","3209"
"80109260","3210"
"80106144","3211"
"80107987","2785"
"80104552","3212"
"80108147","3213"
"80108996","3214"
"80109248","3215"
"70222860","2325"
"70222860","3216"
"70222860","1402"
"70222860","346"
"70222860","389"
"70222860","3217"
"70222860","3218"
"70222860","3219"
"70222860","3220"
"70222860","948"
"70222860","519"
"70222860","3221"
"81026677","3222"
"81026677","3223"
"80202076","3224"
"80094357","3225"
"81074135","1557"
"80160972","2332"
"80169549","3226"
"80091879","54"
"81091424","3227"
"80208951","3228"
"80097466","64"
"80118918","3229"
"80118918","3230"
"80105690","68"
"80134527","3231"
"80989339","3232"
"70295170","339"
"80130625","3233"
"80096984","3234"
"80222823","3235"
"80209895","3236"
"80189646","293"
"80226962","3237"
"80161104","3238"
"80161104","3239"
"80191990","501"
"80098839","3240"
"80232502","3241"
"81088786","3242"
"81086435","3243"
"81091423","3227"
"81083880","3244"
"80224218","3245"
"81034317","3246"
"80185032","3247"
"80194610","3248"
"80161109","153"
"81029737","3119"
"80227677","720"
"81092327","3249"
"80175333","3250"
"80198419","3251"
"70130142","3252"
"81062674","66"
"81062674","2131"
"80217689","3253"
"80235025","539"
"80164904","3254"
"81015498","3255"
"80157889","3256"
"81094082","3257"
"80048940","2349"
"80044093","3258"
"80044562","3259"
"80044562","3260"
"80142316","3261"
"80128715","272"
"80164212","3262"
"80096782","3263"
"80174282","3264"
"80164864","3265"
"80149821","3266"
"80183328","3267"
"81035872","3268"
"81035865","3269"
"81093925","3270"
"80191049","2661"
"70126573","2040"
"70242568","3271"
"80217772","3272"
"80164088","3273"
"80081278","3274"
"81035869","1744"
"81066244","3275"
"80991404","2438"
"81035873","3276"
"81035862","1057"
"81094665","2393"
"81035878","1651"
"80174683","366"
"70103759","2295"
"80182411","3277"
"80182411","3278"
"80205442","3279"
"80205442","3280"
"80226424","1464"
"80158042","3281"
"80117684","3282"
"80106337","3283"
"80133552","720"
"80052683","3284"
"81077451","3285"
"81014345","3286"
"80158976","2033"
"80238655","3287"
"80995078","430"
"80003150","2506"
"70296578","2504"
"70296574","2505"
"70309257","2507"
"70309257","3288"
"80012520","3289"
"80061161","3290"
"70219642","521"
"81030755","3291"
"81030755","3292"
"80115676","1112"
"80115676","1113"
"80115676","120"
"80118916","3293"
"80146759","3294"
"80213712","3295"
"80207606","3296"
"80192186","3297"
"80216834","3298"
"80174436","1844"
"80174436","3299"
"70241596","3300"
"80174097","1955"
"81076749","3301"
"81066961","3302"
"80174687","591"
"80015799","1080"
"80036657","3303"
"80036657","3304"
"81037733","3305"
"81010166","3306"
"80112518","3307"
"81033430","3308"
"81035851","1058"
"80202920","3309"
"81088285","1274"
"81088285","3310"
"81088285","3311"
"81080942","3312"
"80187301","3313"
"80215782","3025"
"80215782","3314"
"80172000","3145"
"80169778","3145"
"81035844","1649"
"81035842","3156"
"81035860","1108"
"81035850","3315"
"81035846","3316"
"81035846","1799"
"81035854","1800"
"80097516","3317"
"80164465","2775"
"80117484","286"
"80017099","3318"
"81026329","3319"
"81026329","3320"
"81006826","1629"
"80029368","1697"
"70222859","3321"
"70222859","3322"
"70261674","3323"
"70045274","3324"
"81034599","3325"
"81090128","3326"
"81090128","3327"
"70114022","2597"
"80180225","3328"
"80015794","3329"
"81088700","399"
"70043149","2110"
"81018181","363"
"70040077","1297"
"60031998","1698"
"60036103","3330"
"81086641","3331"
"70027133","732"
"81086640","3332"
"81009808","3333"
"80189853","3334"
"70059700","3335"
"70142918","2775"
"80992231","3336"
"80081790","3337"
"80015280","2764"
"80141253","2764"
"80141254","2764"
"80160081","3338"
"80168301","116"
"80064273","3339"
"80064273","3340"
"80098475","3341"
"80058247","3039"
"80058247","3342"
"80058247","3343"
"70302184","339"
"81060043","3344"
"81024557","3345"
"70124562","3346"
"80156683","3347"
"80126569","1117"
"80035467","3348"
"81041391","3349"
"81018120","3028"
"80152625","3350"
"80175421","3351"
"80108518","1271"
"80172002","3352"
"81019144","3353"
"80170483","3354"
"81019888","3355"
"80133153","3356"
"80149145","2893"
"80164207","3357"
"80106743","591"
"81087095","3358"
"81021447","3359"
"80158875","2821"
"80142474","3360"
"80142474","3361"
"81086434","3362"
"81083791","3363"
"81088282","3364"
"70167072","3365"
"70058016","925"
"70077557","909"
"80233085","3366"
"80210602","3367"
"81088283","3368"
"80141156","3369"
"70077546","3370"
"70063591","3371"
"81052280","3372"
"70110558","2372"
"60020916","552"
"60029178","552"
"80103336","3373"
"81066723","3374"
"80207445","2684"
"80209751","3375"
"80063773","3376"
"80063773","3377"
"81088284","3378"
"70061480","3379"
"80987611","1312"
"70060380","3380"
"80202808","3381"
"60010082","3382"
"60033788","3383"
"60033788","771"
"60033786","3384"
"60033787","3384"
"60022255","771"
"60022254","3385"
"70020048","3385"
"284890","1174"
"70115621","400"
"80103383","925"
"60011619","3386"
"80041337","3387"
"60033223","1191"
"80196139","3388"
"80148180","3389"
"607931","3390"
"80225907","3391"
"70298251","293"
"60002111","1191"
"80190215","3392"
"70000196","2629"
"80245519","3393"
"80245329","3394"
"70083535","2629"
"70039405","3395"
"60000722","597"
"70134539","989"
"80245518","3396"
"80124313","2388"
"60036359","805"
"80049281","3397"
"70084328","3398"
"70099610","1662"
"80217041","3399"
"80156408","3400"
"80172938","3401"
"80131414","3402"
"80170612","3403"
"80144890","3404"
"80106786","3405"
"80115101","3406"
"80141261","3407"
"80158482","3408"
"80081955","3409"
"80164112","3410"
"70302835","3411"
"80125512","3412"
"70129457","3413"
"70205014","3414"
"80158479","3415"
"80104318","3416"
"80100054","3417"
"80097468","3418"
"80097468","3419"
"80171439","3420"
"80104237","3421"
"80085438","2214"
"80085439","2214"
"80011846","3422"
"80064521","363"
"70197049","97"
"70197049","3423"
"70197049","3424"
"70197049","3425"
"70197049","3426"
"70197049","3427"
"70197049","3428"
"80020542","3429"
"70205012","3430"
"80108561","3431"
"70242310","851"
"80175619","3432"
"80144355","3433"
"80208115","3434"
"70143825","3435"
"80066080","3436"
"80065386","3437"
"80133311","3436"
"80027042","3438"
"80018046","3439"
"70242081","3440"
"70143864","2347"
"70245163","3441"
"80023644","3442"
"80179201","3443"
"80207879","3444"
"80007778","1360"
"80062047","3445"
"80103318","267"
"80201773","3446"
"80171362","837"
"70180293","3447"
"70204981","3448"
"80080436","177"
"70142436","3449"
"80176929","3450"
"80176929","3451"
"80063224","3452"
"80164216","2809"
"80115328","624"
"80115328","578"
"80176842","3450"
